Date,Open,High,Low,Close,Adj Close,Volume
1997-01-29,0.0531982855450131,0.05250141490403319,0.04698885550766646,0.048522762606387285,0.014035548316756314,0.30409981090494165
1997-01-30,0.04732690004024376,0.047388455421317865,0.04561886154255075,0.0461019646301218,0.013320891737734708,0.23776486651180637
1997-01-31,0.043056803796011234,0.04288120343764405,0.04163343838126707,0.04156296683944409,0.011980915747964983,0.22919801055304087
1997-02-03,0.039818650646417875,0.039941695965005033,0.038804498034988213,0.03942696862509218,0.01135034552619486,0.17646558081508762
1997-02-04,0.039854231612836855,0.04142035968433731,0.03967631410494346,0.041456170099086295,0.011949394574966413,0.25493736688005164
1997-02-05,0.044177705644597096,0.04338002921738275,0.041455520873373675,0.0413849701586079,0.011928366870578598,0.1217299698797219
1997-02-06,0.04166902568558531,0.04207952073531372,0.04074383816600159,0.04243516452512455,0.01223840117044165,0.16025172685607014
1997-02-07,0.043092391100329475,0.04264960734072938,0.04216720358074576,0.04295136884913263,0.012390796991578808,0.1277228905169028
1997-02-10,0.04430225170286202,0.04521499706509982,0.04373290553696435,0.04538996522533782,0.013110704381622422,0.24437979771795731
1997-02-11,0.0457256171176062,0.04573163646472231,0.04488938835196918,0.0457637633276695,0.013221044793983935,0.12784202791713767
1997-02-12,0.0457256171176062,0.04626609583037036,0.0457256171176062,0.045923961608566,0.01326834286034832,0.14245583145039142
1997-02-13,0.0457256171176062,0.044965581002159596,0.045316397976392433,0.04530096688491973,0.013084425866212591,0.061577734971948725
1997-02-14,0.04590353462549959,0.04610576055913265,0.045743407600815675,0.04601296628970371,0.013294621375758143,0.11099923638008538
1997-02-17,0.047664950910720316,0.0466936607844321,0.04629496328350387,0.046546962672931874,0.013452259854484044,0.09739256520834796
1997-02-18,0.04681093166187382,0.04573163646472231,0.04519185191812751,0.044998362382346835,0.01299509685137237,0.1052875370662264
1997-02-19,0.0458857441422901,0.04484087931683123,0.04398199131559495,0.04524756534438103,0.013068657126280046,0.1167511086131221
1997-02-20,0.04519185191812751,0.04430641995118319,0.04448016921075541,0.04437536765870058,0.012811179857236645,0.06843094253415193
1997-02-21,0.04430225170286202,0.04323750756602883,0.043466022937225,0.04328956381086531,0.012490635781896312,0.09725957378998351
1997-02-24,0.0427009624423252,0.04175884384669655,0.04113526048610662,0.04097556891567722,0.011807508529306534,0.08730046523273793
1997-02-25,0.040921755673894986,0.04101060835015938,0.04003215545862951,0.040477169332328436,0.011660379826057915,0.1168134485835402
1997-02-26,0.0402100729665229,0.04047614898451132,0.04012111421257619,0.04099336731561691,0.011812759340328542,0.08759692504265292
1997-02-27,0.0419892797349531,0.04323750756602883,0.0419892797349531,0.043716763453735694,0.012616744934190377,0.1617963658760631
1997-02-28,0.04875026545498794,0.048332659775002104,0.04627716646239512,0.0483269611848918,0.013977740474914655,0.09666249765359819
1997-03-03,0.04935519892520383,0.051664104961935256,0.04786066523972246,0.049839964675597426,0.01442440185598232,0.30098005744735223
1997-03-04,0.05052947222341815,0.05027451568816374,0.04969324979568039,0.05039175945876531,0.014587291145730222,0.20075588555821902
1997-03-05,0.05355412689869915,0.05357032728918755,0.05026259596157806,0.050979163723251786,0.014760706517821937,0.25002638656888876
1997-03-06,0.0501736308697321,0.04997165876557211,0.049906754607892026,0.04996455981589493,0.01446118199343616,0.13982786763591695
1997-03-07,0.7518879191698806,0.7515652473042573,0.7518879191698806,0.7517775097795137,0.22164557156056383,0.0
1997-03-10,0.049088316325464496,0.04785164761514721,0.04670418242471763,0.046635967354069566,0.013478538369893867,0.1412408997060089
1997-03-11,0.04625937597918563,0.0460879405931071,0.0427009624423252,0.043342965351404014,0.012506396368395598,0.1364629108132105
1997-03-12,0.04590353462549959,0.04519718344521602,0.0444979596939649,0.04480256730157095,0.012937289009530707,0.08249338539079944
1997-03-13,0.045547693271813544,0.04448457518844645,0.043679527749436634,0.04373456819439499,0.01262200389864565,0.06222745202159541
1997-03-14,0.0432347276418039,0.04395011582279841,0.043145762549957944,0.043627765113317604,0.012590474572213815,0.10327742885974914
1997-03-17,0.04430225170286202,0.04350473724885286,0.04302122282959227,0.04332516695146432,0.012501145557373586,0.07742863418966027
1997-03-18,0.04375069602017384,0.04263179372084558,0.04236291157184864,0.042274966244228065,0.012191111257510535,0.09533397104958219
1997-03-19,0.04396420083238546,0.043023725088997974,0.04131318433189926,0.04118916873711241,0.011870567182170201,0.0613657806281097
1997-03-20,0.0410640922153694,0.041847924638399064,0.04058370480341843,0.041616368379982796,0.011996684487897532,0.13800477934069402
1997-03-21,0.0426120036883785,0.041794477432605906,0.04195369876853414,0.041740969860999885,0.012033464625351369,0.06599415359190465
1997-03-24,0.04216720358074576,0.04092153390459863,0.04216720358074576,0.041740969860999885,0.012033464625351369,0.0
1997-03-25,0.042878886288117854,0.04163414216136818,0.041455520873373675,0.0413493670180089,0.011917865248534582,0.0739611629217754
1997-03-26,0.04234512108863915,0.0411353163816295,0.041455520873373675,0.04124257027765112,0.01188633592210275,0.03876141780086394
1997-03-27,0.04136655578152773,0.040974974764250036,0.0410640922153694,0.041456170099086295,0.011949394574966413,0.05805623676675653
1997-03-28,0.04188253049779693,0.0406364906018908,0.04188253049779693,0.041456170099086295,0.011949394574966413,0.0
1997-03-31,0.03730996434950683,0.036057977792540025,0.03535284007318322,0.034994773915491884,0.010041898862856967,0.0013423806221455935
1997-04-01,0.030246515063313682,0.03342132724249264,0.02999742928468308,0.03381997172723854,0.009695084425540072,0.0823700914740092
1997-04-02,0.03558413536860433,0.035737307250064604,0.035263881319236516,0.03547537509890096,0.010183784908516846,0.037353926715790825
1997-04-03,0.03593997672229038,0.03486436372205731,0.03522829401491829,0.035208373736927076,0.010104965669153896,0.03148845651195553
1997-04-04,0.034498820824336716,0.03372419051122601,0.03424972870780686,0.034389571251065704,0.00986323267974325,0.026811596040289525
1997-04-07,0.03433869379965281,0.03326099197125493,0.03348467455080631,0.03330377374395006,0.009542696757836183,0.03813109419878313
1997-04-08,0.03373376032943691,0.0324771228888084,0.03373376032943691,0.03330377374395006,0.009542696757836183,0.0
1997-04-09,0.035281671802446006,0.03564823280450383,0.035281671802446006,0.03620517290362463,0.010399231229084406,0.047288097729286604
1997-04-10,0.03592218623908088,0.03518503426453275,0.033982852445966764,0.0344963743321431,0.009894770159608348,0.05523848410410089
1997-04-11,0.033449087246488075,0.03468620848479405,0.03247052193937664,0.03495917077489287,0.010031397240812954,0.06281898717296192
1997-04-14,0.5944602311303833,0.593932823221152,0.5944602311303833,0.5942797667269546,0.17515020254758912,0.0
1997-04-15,0.03524608449812777,0.034347717976293074,0.03490803996555048,0.03474557095345768,0.009968330434516025,0.03524823107319997
1997-04-16,0.035174916227390565,0.03392015302223132,0.035174916227390565,0.03474557095345768,0.009968330434516025,0.0
1997-04-17,0.035904395755871406,0.03570167366415525,0.035441798827129924,0.03634757278458142,0.010441262177560251,0.05849954045758301
1997-04-18,0.03677620548792739,0.03552352477303372,0.03677620548792739,0.03634757278458142,0.010441262177560251,0.0
1997-04-21,0.03825294869019929,0.038997491611320795,0.03789710733651324,0.03926677034419569,0.011303055613263745,0.06936603742367593
1997-04-22,0.04056591432020894,0.039941695965005033,0.03851982495203937,0.03857256933935142,0.011098119068173463,0.05438512263256087
1997-04-23,0.03953397756346903,0.04213296794110688,0.039231507659411455,0.042079164822732565,0.012133311569102138,0.22865634893359138
1997-04-24,0.04243407984258586,0.04206170711542993,0.04113526048610662,0.04099336731561691,0.011812759340328542,0.11071524456425404
1997-04-25,0.040886174707476006,0.04036926091906677,0.04076162864921107,0.04077976749418172,0.01174970884089814,0.07984741259722256
1997-04-28,0.04120642875684381,0.04138472609842797,0.04076162864921107,0.04115356559651341,0.011860065560126188,0.10935208291491404
1997-04-29,0.040921755673894986,0.040547409810188284,0.040405787295525034,0.04033476945137164,0.011618340724148805,0.0958548531974198
1997-04-30,0.04376848650338333,0.04252489930925926,0.04236291157184864,0.042079164822732565,0.012133311569102138,0.09553484342338357
1997-05-01,0.042505248113323055,0.04126001806695785,0.042505248113323055,0.042079164822732565,0.012133311569102138,0.0
1997-05-02,0.04163343838126707,0.04072556504745156,0.040886174707476006,0.04065516601316463,0.0117129287034443,0.07158671394994624
1997-05-05,0.04003215545862951,0.0390331188510884,0.03780814224466729,0.037700371653670975,0.010840625492263532,0.08662719821897
1997-05-06,0.038075024844406634,0.03730504541495765,0.0369363325126113,0.037522368632115166,0.010788076614877146,0.11726090879092207
1997-05-07,0.0402100729665229,0.03985262151944427,0.03932047275125741,0.03958716690598868,0.011397635439125978,0.18226594055599538
1997-05-08,0.03992539988357406,0.0391400132626747,0.03967631410494346,0.03953377170616959,0.011381874852626692,0.059647975714992016
1997-05-09,0.040049945941838985,0.038944044405527636,0.03939164102199462,0.0391243704632389,0.011261008357921369,0.05884033125881364
1997-05-12,0.039462809292731826,0.03839177141999578,0.03814619311514384,0.037824973134688064,0.010877413783150634,0.05840256855300598
1997-05-13,0.038075024844406634,0.03721597096939688,0.037630224736773896,0.03757577017265386,0.010803845354809691,0.06598445609033043
1997-05-14,0.03816398359835334,0.03762571595743307,0.03743451040777176,0.038198771237019744,0.010987762348945416,0.09438225164941917
1997-05-15,0.0385732027395671,0.03746538068619536,0.03789710733651324,0.03800296981552426,0.01092995450710376,0.043327452349823325
1997-05-16,0.03816398359835334,0.038783709134289926,0.03816398359835334,0.038964172182342396,0.011213718444990254,0.13179297735060927
1997-05-19,0.04012111421257619,0.0401554784420359,0.039818650646417875,0.04008556648933745,0.011544772295807863,0.14666029417092577
1997-05-20,0.04022786344973238,0.03951413101094328,0.03997877767110178,0.03978296832748417,0.011455435127534368,0.051618626414703155
1997-05-21,0.04012111421257619,0.039656652662297204,0.039605145834206254,0.039658366846467064,0.011418654990080532,0.13049631218824279
1997-05-22,0.040299031720469586,0.03910437967676535,0.03955176804667854,0.03933797028467409,0.011324067010785036,0.05950944331160874
1997-05-23,0.039605145834206254,0.038498665831582096,0.03816398359835334,0.03798517141558455,0.010924711849515014,0.14843905303041557
1997-05-26,0.03647374192176907,0.03607579775856558,0.03629581807597641,0.036080571422607524,0.0103624429381973,0.09911313905839252
1997-05-27,0.036829583275455116,0.03564823280450383,0.03581543066402545,0.035617774979857755,0.010225824010425957,0.059272552979602475
1997-05-28,0.036687246733980695,0.03552352477303372,0.03583322748513419,0.03551097189878036,0.010194294683994125,0.04428055621844977
1997-05-29,0.035673094122551034,0.03552352477303372,0.035619722672922564,0.03616956976302563,0.010388721453607124,0.06094741136986792
1997-05-30,0.036687246733980695,0.03710907655781058,0.03638477682992312,0.03741557189175737,0.010756555441878576,0.1418185808392458
1997-06-02,0.03816398359835334,0.037607902337549265,0.038075024844406634,0.03823436803689914,0.010998272124422698,0.08695136450956162
1997-06-03,0.03912475842225527,0.038249249768641885,0.03860879004388532,0.038376767917855936,0.011040311226331805,0.09612637701916753
1997-06-04,0.039231507659411455,0.03819580256284871,0.03830632013982775,0.03798517141558455,0.010924711849515014,0.06783663689027601
1997-06-05,0.03851982495203937,0.03856992665725906,0.03835969792735547,0.038198771237019744,0.010987762348945416,0.08236732098149979
1997-06-06,0.03878670755177872,0.03775042398890317,0.03780814224466729,0.037593568572593564,0.010809104319264962,0.08955439078028628
1997-06-09,0.03768360252430161,0.036467729126717974,0.036687246733980695,0.03634757278458142,0.010441262177560251,0.0881621381818062
1997-06-10,0.03666944991287196,0.03668151160374883,0.03666944991287196,0.0368815691678096,0.01059890880971941,0.14154428652498868
1997-06-11,0.03789710733651324,0.03873026192849677,0.03789710733651324,0.03880396756072631,0.011166428532059135,0.15355367620788923
1997-06-12,0.03949839025915082,0.03885496995996687,0.03919592669299249,0.039480370165630885,0.011366106112694143,0.07695346750160174
1997-06-13,0.04024566027084113,0.04161632219534264,0.04024566027084113,0.041011165715556616,0.011818018304783812,0.15453310208872892
1997-06-16,0.041455520873373675,0.04136691247854417,0.04028124123726011,0.04012116962993646,0.011555282071285141,0.09345962475397879
1997-06-17,0.041259806544371544,0.04288120343764405,0.04099292394463219,0.04213256636327127,0.012149072155601424,0.11173068840329858
1997-06-18,0.04465809305654807,0.045838530876308625,0.04380407380770156,0.04587056640874691,0.013252582273849036,0.3234334198771311
1997-06-19,0.045547693271813544,0.046337356656047324,0.04519185191812751,0.04620876137047958,0.01335242106416654,0.20538287405355052
1997-06-20,0.04697105868655771,0.046212648624577204,0.0450139344102341,0.04517636540390263,0.013047637575325493,0.172727971749501
1997-06-23,0.04592132510870907,0.045019028207952755,0.044337832669281,0.04417956623720508,0.012753372015394983,0.11504300275716117
1997-06-24,0.044782632776913744,0.04373633334576754,0.04325251812501338,0.04323616861104622,0.012474875195397025,0.17522017365310158
1997-06-25,0.04503172489344359,0.04403919026835916,0.04344823245401551,0.04320056547044722,0.012464357266486484,0.0707555195296466
1997-06-26,0.04412432785706938,0.04359381169441362,0.042256162334692454,0.04266656908721905,0.012306710634327322,0.10558676736865077
1997-06-27,0.042896676771327344,0.04197262632372742,0.041455520873373675,0.0413137702181295,0.011907355473057307,0.08631688439092543
1997-06-30,0.04127759702758102,0.04190136549805047,0.04127759702758102,0.04247076766572355,0.012248910945918925,0.08013971589058214
1997-07-01,0.0450139344102341,0.04631954303616352,0.04487159786875969,0.04713436693741836,0.013625675226575755,0.17634505739080678
1997-07-02,0.04999571336183871,0.05130780083355048,0.049284030654466626,0.05145975856594126,0.01490258441004855,0.32988488113614894
1997-07-03,0.053162698240694875,0.053855370591895366,0.05218413927148269,0.05343555849939667,0.015485864718887556,0.5241325064499508
1997-07-04,0.05552904799613151,0.055298407071460054,0.054176850852124536,0.05453916074717163,0.015811659605249894,0.41803039791848123
1997-07-07,0.054194641335334026,0.05401571220927483,0.052308678991848365,0.052118362770906146,0.01509701117966155,0.3856096154539286
1997-07-08,0.05213076148395497,0.05125435362775732,0.04994233557431099,0.050356162658885914,0.014576781370252947,0.29703187850639
1997-07-09,0.05346516814475244,0.05463923967434188,0.052539980625168736,0.054806155768425915,0.015890478844612848,0.3116110485499023
1997-07-10,0.05604501637450145,0.05515588542010613,0.05357191738190864,0.05373815666124995,0.01557520188716105,0.2467168427075356
1997-07-11,0.053109326791066405,0.05248360128414939,0.05239764408369432,0.052331962592341325,0.015160069832525217,0.1594454668683552
1997-07-14,0.05213076148395497,0.051343428073318084,0.048234297076617985,0.04877196556842149,0.014109108591663994,0.1887021648840028
1997-07-15,0.05038713568194374,0.0503635901337245,0.04947974498346876,0.05012476443751103,0.014508471906367275,0.1640932363908811
1997-07-16,0.05250439332085051,0.051788806647263624,0.04999571336183871,0.04992896301601553,0.014450672217958878,0.13863648741123827
1997-07-17,0.04979999903283658,0.04991821155977896,0.04937298940841332,0.05033836425894622,0.014571530559230942,0.11068476759106796
1997-07-18,0.05076077385673852,0.04952628019162657,0.05076077385673852,0.05033836425894622,0.014571530559230942,0.0
1997-07-21,0.0483944241013019,0.047869461235031024,0.04732690004024376,0.04795316308256012,0.013867383755686608,0.11301488557158146
1997-07-22,0.04873247497177845,0.05000728600533971,0.04860792891351351,0.049839964675597426,0.01442440185598232,0.14159415850132315
1997-07-23,0.051952837638162316,0.05266175652141265,0.051472456564110605,0.05306176039706499,0.015375516153092773,0.29556204745089876
1997-07-24,0.05341179035722472,0.052964613444004285,0.05198842494248056,0.05231415785168202,0.015154810868069947,0.24164931945830448
1997-07-25,0.052308678991848365,0.05169973220170286,0.051241154930790234,0.05169116312803576,0.014970893873934223,0.21467286900241844
1997-07-28,0.05248660283764102,0.05175317940749602,0.05145465974300187,0.05153095850641966,0.014923595807569842,0.12981196164885464
1997-07-29,0.05159699628447628,0.051414688898995045,0.05060064049415536,0.05217175797072522,0.015112771766160837,0.17636306792549178
1997-07-30,0.05266452034553441,0.05335654481215667,0.052522183804059985,0.05350675843987507,0.015506884269842112,0.25657897780462163
1997-07-31,0.05488853355949663,0.05410478665483559,0.053732044406592544,0.05462815908758972,0.015837929967226456,0.2150261277977327
1997-08-01,0.05472840019691347,0.05353470004941993,0.05357191738190864,0.05380935660172835,0.015596213284682338,0.14042632824076573
1997-08-04,0.05440814614754565,0.05515588542010613,0.05382100949843849,0.054681560628128414,0.015853698707159008,0.2312385957327042
1997-08-05,0.05515540982133671,0.054728320466044394,0.05412347306459682,0.05462815908758972,0.015837929967226456,0.17186352830792334
1997-08-06,0.05693461658976692,0.05713336857303537,0.055582419445759965,0.05740495676624721,0.0166576924544541,0.05986962756040525
1997-08-07,0.05549346069181327,0.05513806545408059,0.053696463440173564,0.053951756482685145,0.015638244233158186,0.14804977627689644
1997-08-08,0.05382100949843849,0.05298242706388809,0.052308678991848365,0.05217175797072522,0.015112771766160837,0.1477394640044344
1997-08-11,0.052308678991848365,0.05132561445343428,0.05145465974300187,0.05190476294947095,0.01503395252679789,0.0810498747919389
1997-08-12,0.05294919342848324,0.05278645820674102,0.0501736308697321,0.050373961058825606,0.014582032181274952,0.18140703809943654
1997-08-13,0.0505472690445269,0.04993602517966275,0.049906754607892026,0.05001796135643362,0.014476942579935443,0.08517121962602582
1997-08-14,0.05051168174020866,0.04927686412868634,0.04940857671273155,0.04927036515177026,0.014256245448345879,0.09392232344795369
1997-08-15,0.04969324979568039,0.04845736780647221,0.04969324979568039,0.04927036515177026,0.014256245448345879,0.0
1997-08-18,0.04919507190051993,0.048118877297971235,0.048038582747615854,0.0483269611848918,0.013977740474914655,0.05804515324113634
1997-08-19,0.04883923054683388,0.04920560330300938,0.04841222092241064,0.0482557612444134,0.013956720923960102,0.1651502391731494
1997-08-20,0.04848338919314785,0.04854644225203299,0.0483944241013019,0.04914576367075317,0.014219465310892038,0.0739680899308402
1997-08-21,0.049906754607892026,0.048849299174624605,0.04611703943771121,0.045977363149104694,0.013284111600280868,0.18486896838230257
1997-08-22,0.04609924895450172,0.045232810684983624,0.04494276613949691,0.04469576422049355,0.012905759683098879,0.09160744395403322
1997-08-25,0.04430225170286202,0.04341566280329211,0.04181136222705971,0.04318276707050753,0.012459106455464476,0.10031006182367258
1997-08-26,0.04359056899548994,0.04341566280329211,0.0432347276418039,0.043431963691822104,0.012532674883805422,0.13860185392149682
1997-08-27,0.045547693271813544,0.04514373623942286,0.044693674022967034,0.04448216439905836,0.012842709183668477,0.10304053852774286
1997-08-28,0.04451575651507364,0.04352255086873666,0.04295005455885506,0.04271996428703814,0.01232247937425987,0.08354900370460427
1997-08-29,0.042772130713062406,0.04152724774978188,0.040138904695785696,0.040227966370294244,0.011586811397716973,0.11403587039564485
1997-09-01,0.04118863827363434,0.04074337866733535,0.04053033335378996,0.041082365656035014,0.01183903785573837,0.05206885867017697
1997-09-02,0.041455520873373675,0.04161632219534264,0.04047695556626224,0.041794365060818975,0.01204923336528392,0.09000462148017754
1997-09-03,0.043056803796011234,0.04199044628975297,0.04181136222705971,0.04181216980147828,0.01205449232973919,0.07760318455124843
1997-09-04,0.04216720358074576,0.041277838032983405,0.040619292107736654,0.041082365656035014,0.01183903785573837,0.06794053735950037
1997-09-05,0.04195369876853414,0.04140253971831176,0.04154447962732037,0.04191896654183608,0.012086013502737757,0.07624279495000039
1997-09-08,0.0419892797349531,0.041188757241280904,0.04138435260263647,0.04188336974195668,0.012075495573827217,0.04293124858723938
1997-09-09,0.042878886288117854,0.04307717229479112,0.04280771801738063,0.04316496867056782,0.012453855644442471,0.14407112036274816
1997-09-10,0.04319914033748566,0.042168595180874485,0.04239849887616687,0.04218596790380996,0.012164832742100708,0.06834920756058539
1997-09-11,0.042878886288117854,0.041936999083959814,0.04220278454716474,0.041990166482314475,0.01210703305369231,0.038905491189266034
1997-09-12,0.04182915271026921,0.040832453112896114,0.041099679519687626,0.04093996577507822,0.011796998753829259,0.05262160225966409
1997-09-15,0.041455520873373675,0.040458335364627535,0.04127759702758102,0.04110017039669432,0.01184429682019364,0.025230939062091683
1997-09-16,0.04166902568558531,0.04086808669880547,0.040921755673894986,0.040744170694302334,0.011739199065420862,0.06348394270920163
1997-09-17,0.04163343838126707,0.04134909885866035,0.04158006059373935,0.041616368379982796,0.011996684487897532,0.03817126867354341
1997-09-18,0.040921755673894986,0.039674466282181006,0.039854231612836855,0.03978296832748417,0.011455435127534368,0.06896983366109198
1997-09-19,0.039872022096046345,0.039211274088351664,0.03932047275125741,0.0389819705822821,0.011218977409445524,0.046846180062506106
1997-09-22,0.03878670755177872,0.03771479674913558,0.03761243425356441,0.037308768810679974,0.01072501796201348,0.035485121405206245
1997-09-23,0.03706087857087623,0.03682403325510275,0.03706087857087623,0.036934970708348294,0.010614677549651962,0.04886182925400219
1997-09-24,0.03843086619809268,0.03958539183662024,0.0379504787861417,0.03762917171319258,0.01081961409474224,0.04289938559000734
1997-09-25,0.03771918349072059,0.03735849262075079,0.03766580570319287,0.03800296981552426,0.01092995450710376,0.03182232030412137
1997-09-26,0.03866216149351379,0.03771479674913558,0.038075024844406634,0.03771817005361065,0.010845884456718802,0.03389892344198958
1997-09-29,0.03860879004388532,0.038213622528874266,0.03828852965661826,0.03826997117749814,0.011008790053333238,0.039455465841826284
1997-09-30,0.03860879004388532,0.037376306240634594,0.03775477079503882,0.03755797177271418,0.010798594543787687,0.03741072414560757
1997-10-01,0.038324116960936495,0.037073449318042975,0.036740618183609165,0.03704177378942569,0.010646206876083794,0.06548850993066006
1997-10-02,0.03747009771208999,0.0362183194099195,0.03747009771208999,0.03704177378942569,0.010646206876083794,0.0
1997-10-03,0.03747009771208999,0.0362183194099195,0.03747009771208999,0.03704177378942569,0.010646206876083794,0.0
1997-10-06,0.03747009771208999,0.0362183194099195,0.03747009771208999,0.03704177378942569,0.010646206876083794,0.0
1997-10-07,0.03747009771208999,0.0362183194099195,0.03747009771208999,0.03704177378942569,0.010646206876083794,0.0
1997-10-08,0.03747009771208999,0.0362183194099195,0.03747009771208999,0.03704177378942569,0.010646206876083794,0.0
1997-10-09,0.037363342137034544,0.03682403325510275,0.03723879607876962,0.03755797177271418,0.010798594543787687,0.03287239763290738
1997-10-10,0.03811061214872487,0.038552106691233504,0.03803944387798766,0.0389819705822821,0.011218977409445524,0.09261457631554955
1997-10-13,0.04003215545862951,0.04020892564782906,0.03860879004388532,0.03839457265851523,0.011045570190787078,0.080603800608603
1997-10-14,0.03878670755177872,0.0401554784420359,0.03851982495203937,0.038821772301385615,0.01117167934308114,0.09610005656253685
1997-10-15,0.040299031720469586,0.04174103022681275,0.040299031720469586,0.04206136642279287,0.012128052604646868,0.1465286887766073
1997-10-16,0.04339485466648779,0.04279212899208329,0.04218499406395526,0.04257756440608135,0.01228044027235076,0.10626003593800126
1997-10-17,0.043145762549957944,0.04225766962643525,0.042523044934431806,0.04232836778476676,0.012206879997443083,0.08710790589204734
1997-10-20,0.04241628935937637,0.04163414216136818,0.040921755673894986,0.04156296683944409,0.011980915747964983,0.07960082476364207
1997-10-21,0.0419892797349531,0.04092153390459863,0.03914254890546477,0.03942696862509218,0.01135034552619486,0.0841183718047304
1997-10-22,0.04056591432020894,0.0396388390424134,0.03907138063472755,0.038821772301385615,0.01117167934308114,0.052470601862197194
1997-10-23,0.03932047275125741,0.038427405005905135,0.03743451040777176,0.03761137331325287,0.01081435513028697,0.06259317881099329
1997-10-24,0.03771918349072059,0.03655680357227872,0.03622464980523921,0.03632977438464173,0.010436011366538243,0.05784151037482555
1997-10-27,0.03640257365103186,0.035755120869948406,0.03593997672229038,0.03622297130356432,0.01040448204010641,0.03843586548622634
1997-10-28,0.036349195863504144,0.03509595981897198,0.030637943721317958,0.03036677778439609,0.00867565251111068,0.09177783935464853
1997-10-29,0.029944051497155365,0.03468620848479405,0.029944051497155365,0.03440737599172501,0.009868499797631786,0.09836783457263225
1997-10-30,0.034801284390495034,0.03370637054520047,0.0320257218317439,0.03330377374395006,0.009542696757836183,0.02838532600942257
1997-10-31,0.03373376032943691,0.0324771228888084,0.03373376032943691,0.03330377374395006,0.009542696757836183,0.0
1997-11-03,0.034125188987441185,0.03386671216257993,0.03255948703122259,0.033179172262932946,0.009505916620382342,0.03559179236694002
1997-11-04,0.033449087246488075,0.03263745816004611,0.03300428713885534,0.03305457712263547,0.00946912832949524,0.03820867265579428
1997-11-05,0.033449087246488075,0.03351040803419514,0.03284416011417142,0.033784374927359126,0.009684582803496062,0.05683022305233638
1997-11-06,0.03417856043706965,0.033171917525694164,0.03328896022180417,0.03387337326777723,0.009710845012039358,0.04107491127073842
1997-11-07,0.034516611307546206,0.03347477444828578,0.033804928600174124,0.03390897640837623,0.009721362940949899,0.04410739032532505
1997-11-10,0.033982852445966764,0.0330828430801334,0.033804928600174124,0.03342837522496715,0.00957947689529002,0.027130221345862328
1997-11-11,0.03396505562485802,0.033047209494224045,0.033573633304753,0.03339277208436815,0.00956897527324601,0.0334556197511631
1997-11-12,0.033804928600174124,0.03281561339730939,0.032577277514432075,0.0323425777178515,0.00925894097338295,0.0381546441629044
1997-11-13,0.032577277514432075,0.031479471329331,0.030993785075004006,0.030971974108102648,0.0088543186942244,0.04521565110797378
1997-11-14,0.03140299787831851,0.030143329261352627,0.03140299787831851,0.030971974108102648,0.0088543186942244,0.0
1997-11-17,0.029979632463574338,0.03037493170440905,0.029926261013945875,0.030936377308223257,0.008843808918747122,0.021746844839150355
1997-11-18,0.031225080370425116,0.030054254815791877,0.030282102367631923,0.03024217630337898,0.008638872373656844,0.03588686615280901
