Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,RSI_14,BB_upper,BB_lower
1997-04-03,0.0359399767222903,0.0348643637220573,0.0352282940149182,0.03520837373692699,0.0101049656691538,0.0314884565119555,0.01082378037684736,0.01633760980524987,0.1836061683605933,0.11094460481312357,0.021246699602140318
1997-04-04,0.0344988208243367,0.033724190511226,0.0342497287078068,0.03438957125106569,0.0098632326797432,0.0268115960402895,0.010602668034163822,0.016275025805056676,0.1767262188401225,0.01218905616674567,0.09932325047151827
1997-04-07,0.0343386937996528,0.0332609919712549,0.0334846745508063,0.033303773743949994,0.0095426967578361,0.0381310941987831,0.01034889814593519,0.016175614654352233,0.17627108497358537,0.0120377850861651,0.09909496280603845
1997-04-08,0.0337337603294369,0.0324771228888084,0.0337337603294369,0.033303773743949994,0.0095426967578361,0.0,0.010106906007579077,0.01606558455460269,0.1913096506181042,0.01200449987912854,0.0988426665085282
1997-04-09,0.035281671802446,0.0356482328045038,0.035281671802446,0.03620517290362459,0.0103992312290844,0.0472880977292866,0.009955393537608118,0.015987411126706194,0.32387520218580257,0.011802447501227551,0.0987996629009434
1997-04-10,0.0359221862390808,0.0351850342645327,0.0339828524459667,0.034496374332143094,0.0098947701596083,0.0552384841041008,0.009746059775503102,0.0159137564751192,0.2858424723031327,0.011651074896426316,0.09868789942194134
1997-04-11,0.033449087246488,0.034686208484794,0.0324705219393766,0.034959170774892794,0.0100313972408129,0.0628189871729619,0.009550646154081802,0.015871845788900878,0.3051599071925222,0.011465749926879012,0.09862619078751886
1997-04-14,0.5944602311303833,0.593932823221152,0.5944602311303833,0.5942797667269545,0.1751502025475891,0.0,0.026372573367031023,0.019393209851383382,0.9854875563244677,0.08817579078135833,0.03780008218276814
1997-04-15,0.0352460844981277,0.034347717976293,0.0349080399655504,0.034745570953457594,0.009968330434516,0.0352482310731999,0.02640041281769245,0.01935062099815414,0.5000116039776149,0.08811749449174024,0.03764409778853953
1997-04-16,0.0351749162273905,0.0339201530222313,0.0351749162273905,0.034745570953457594,0.009968330434516,0.0,0.026378461411261274,0.0193084841978381,0.499916453057923,0.0880678785951643,0.03751033488650197
1997-04-17,0.0359043957558714,0.0357016736641552,0.0354417988271299,0.036347572784581395,0.0104412621775602,0.058499540457583,0.02641272471153225,0.0192698493615208,0.5006292012425054,0.08802563142611393,0.03740263201960054
1997-04-18,0.0367762054879273,0.0355235247730337,0.0367762054879273,0.036347572784581395,0.0104412621775602,0.0,0.026471616783718895,0.019227938324737986,0.5034904873843001,0.08798194268835718,0.03729282369528807
1997-04-21,0.0382529486901992,0.0389974916113207,0.0378971073365132,0.039266770344195595,0.0113030556132637,0.0693660374236759,0.026650969535057297,0.01918907754960521,0.5053078758591589,0.08796090966008119,0.037243438488336236
1997-04-22,0.0405659143202089,0.039941695965005,0.0385198249520393,0.038572569339351395,0.0110981190681734,0.0543851226325608,0.026809442490723135,0.01914343896057267,0.5042654877883925,0.08793757561081371,0.03718774213237527
1997-04-23,0.039533977563469,0.0421329679411068,0.0392315076594114,0.042079164822732495,0.0121333115691021,0.2286563489335913,0.026986117876577034,0.01911903809434807,0.5059341893222823,0.08794495804400027,0.03720417121551126
1997-04-24,0.0424340798425858,0.0420617071154299,0.0411352604861066,0.040993367315616897,0.0118127593403285,0.110715244564254,0.027181530667292318,0.019091699848240044,0.5058151575232687,0.08794092346745004,0.03719503260028243
1997-04-25,0.040886174707476,0.0403692609190667,0.040761628649211,0.04077976749418169,0.0117497088408981,0.0798474125972225,0.027356599467714328,0.01905848736821191,0.5062042162257702,0.08793503970566088,0.03718166441996711
1997-04-28,0.0412064287568438,0.0413847260984279,0.040761628649211,0.04115356559651339,0.0118600655601261,0.109352082914914,0.010719914711745781,0.019024258426437502,0.5063688524706637,0.0879838899580589,0.03730809249618901
1997-04-29,0.0409217556738949,0.0405474098101882,0.040405787295525,0.04033476945137159,0.0116183407241488,0.0958548531974198,0.010888024687884957,0.018994660967456972,0.5047229023657873,0.08803347948347755,0.03744390646928989
1997-04-30,0.0437684865033833,0.0425248993092592,0.0423629115718486,0.042079164822732495,0.0121333115691021,0.0955348434233835,0.011108602055895209,0.018974552938726404,0.5062565505088549,0.08808590266167864,0.03757942535298653
1997-05-01,0.042505248113323,0.0412600180669578,0.042505248113323,0.042079164822732495,0.0121333115691021,0.0,0.011280995152244759,0.018959980148051614,0.5060522920984224,0.0881396400292476,0.037721226262837595
1997-05-02,0.041633438381267,0.0407255650474515,0.040886174707476,0.040655166013164594,0.0117129287034443,0.0715867139499462,0.011410557877196578,0.01894326102627093,0.017780734838721134,0.0881864287186904,0.03785274725169316
1997-05-05,0.0400321554586295,0.0390331188510884,0.0378081422446672,0.03770037165367089,0.0108406254922635,0.08662719821897,0.011363443554882455,0.018922475005811693,0.5885961552509558,0.0882168182040616,0.0379474704973698
1997-05-06,0.0380750248444066,0.0373050454149576,0.0369363325126113,0.03752236863211509,0.0107880766148771,0.117260908790922,0.011331855127977934,0.01890372225940948,0.5826144115494933,0.08824565341108569,0.03803868170415095
1997-05-07,0.0402100729665229,0.0398526215194442,0.0393204727512574,0.03958716690598859,0.0113976354391259,0.1822659405559953,0.011256901355002383,0.018894797939121577,0.5935078516124446,0.08827063358667932,0.03810994637003857
1997-05-08,0.039925399883574,0.0391400132626747,0.0396763141049434,0.03953377170616949,0.0113818748526266,0.059647975714992,0.011213001034258064,0.018868250741791086,0.5917506094705662,0.08830649802710813,0.03821743306318248
1997-05-09,0.0400499459418389,0.0389440444055276,0.0393916410219946,0.03912437046323889,0.0112610083579213,0.0588403312588136,0.01116321017716546,0.01880984652204306,0.49827411938115046,0.0883359339026216,0.03830652632141311
1997-05-12,0.0394628092927318,0.0383917714199957,0.0381461931151438,0.037824973134687995,0.0108774137831506,0.0584025685530059,0.011063093488306973,0.01873359348643698,0.47957568776958626,0.010904972149280871,0.09969511243553533
1997-05-13,0.0380750248444066,0.0372159709693968,0.0376302247367738,0.037575770172653795,0.0108038453548096,0.0659844560903304,0.010980109280289968,0.01865225709040607,0.32691307322342517,0.01083039100582525,0.09984996692765513
1997-05-14,0.0381639835983533,0.037625715957433,0.0374345104077717,0.038198771237019695,0.0109877623489454,0.0943822516494191,0.01086339591596928,0.018571146457908392,0.3896136618895088,0.010731095048130624,0.10004718294314867
1997-05-15,0.0385732027395671,0.0374653806861953,0.0378971073365132,0.038002969815524194,0.0109299545071037,0.0433274523498233,0.010740792846006318,0.018495232242884397,0.3901721550122594,0.010692108185767914,0.10013313472191233
1997-05-16,0.0381639835983533,0.0387837091342899,0.0381639835983533,0.03896417218234229,0.0112137184449902,0.1317929773506092,0.010689931208861117,0.013971375026904086,0.4180387328864772,0.010640263577566103,0.10025924245195778
1997-05-19,0.0401211142125761,0.0401554784420359,0.0398186506464178,0.04008556648933739,0.0115447722958078,0.1466602941709257,0.010761672641678882,0.013929802985985607,0.4934510218643593,0.010652783755574465,0.10027004168767864
1997-05-20,0.0402278634497323,0.0395141310109432,0.0399787776711017,0.03978296832748409,0.0114554351275343,0.0516186264147031,0.010829665928959559,0.013907209455002567,0.4053354408245429,0.01065858840016948,0.10029867299820239
1997-05-21,0.0401211142125761,0.0396566526622972,0.0396051458342062,0.039658366846466994,0.0114186549900805,0.1304963121882427,0.01083180748906475,0.01387456190965424,0.4011136158525214,0.010564964340574468,0.100323191585823
1997-05-22,0.0402990317204695,0.0391043796767653,0.0395517680466785,0.03933797028467399,0.011324067010785,0.0595094433116087,0.010825917783422484,0.013846658904148651,0.44188193526523206,0.010519741620674497,0.10032121199646821
1997-05-23,0.0396051458342062,0.038498665831582,0.0381639835983533,0.037985171415584496,0.010924711849515,0.1484390530304155,0.010791654483151517,0.013810848390665915,0.5183639605296688,0.010482652654099301,0.10027872598085674
1997-05-26,0.036473741921769,0.0360757977585655,0.0362958180759764,0.036080571422607496,0.0103624429381973,0.0991131390583925,0.010739187091280442,0.013764870630486793,0.4368702855320691,0.010473703472327693,0.10014338673257159
1997-05-27,0.0368295832754551,0.0356482328045038,0.0358154306640254,0.03561777497985769,0.0102258240104259,0.0592725529796024,0.01068029584979982,0.013722620948404134,0.29009314775839073,0.010495291599925812,0.09998772091842868
1997-05-28,0.0366872467339806,0.0355235247730337,0.0358332274851341,0.035510971898780296,0.0101942946839941,0.0442805562184497,0.010599454032594028,0.013686584496105927,0.28845066240279915,0.010391141736133272,0.09990479528620992
1997-05-29,0.035673094122551,0.0355235247730337,0.0356197226729225,0.03616956976302559,0.0103887214536071,0.0609474113698679,0.01054431093665049,0.013652016558467182,0.34943538987920425,0.010225886567818924,0.09990153146736896
1997-05-30,0.0366872467339806,0.0371090765578105,0.0363847768299231,0.037415571891757295,0.0107565554418785,0.1418185808392458,0.01049773325042168,0.013624565605874788,0.48150937097830365,0.010122472780519271,0.09991252806630027
1997-06-02,0.0381639835983533,0.0376079023375492,0.0380750248444066,0.03823436803689909,0.0109982721244226,0.0869513645095616,0.010442053518392818,0.013602311070756082,0.5353613656226849,0.0101286282903455,0.09992157571615931
1997-06-03,0.0391247584222552,0.0382492497686418,0.0386087900438853,0.038376767917855895,0.0110403112263318,0.0961263770191675,0.010399758952374393,0.013583445442587262,0.5120993030825812,0.01013752430159878,0.09993700207437833
1997-06-04,0.0392315076594114,0.0381958025628487,0.0383063201398277,0.037985171415584496,0.010924711849515,0.067836636890276,0.010349433951314517,0.013562772479176885,0.5019879599114003,0.01009157994023953,0.09993726106551247
1997-06-05,0.0385198249520393,0.038569926657259,0.0383596979273554,0.038198771237019695,0.0109877623489454,0.0823673209814997,0.010315169820337533,0.013542099340484259,0.4608996442783156,0.010048175335862964,0.09994257918474421
1997-06-06,0.0387867075517787,0.0377504239889031,0.0378081422446672,0.037593568572593494,0.0108091043192649,0.0895543907802862,0.010303391239758996,0.0135175854172108,0.358022712121574,0.010012805909100862,0.09993431782702869
1997-06-09,0.0376836025243016,0.0364677291267179,0.0366872467339806,0.036347572784581395,0.0104412621775602,0.0881621381818062,0.010311421674800437,0.013526170916916618,0.32281780504495483,0.010018495392320463,0.09988663070992293
1997-06-10,0.0366694499128719,0.0366815116037488,0.0366694499128719,0.036881569167809596,0.0105989088097194,0.1415442865249886,0.0103494331206085,0.013545601304483006,0.3632961486042029,0.010017884330299223,0.09986749889309912
1997-06-11,0.0378971073365132,0.0387302619284967,0.0378971073365132,0.038803967560726293,0.0111664285320591,0.1535536762078892,0.010448478198708382,0.013566726145524335,0.47975032387103006,0.01003523660855333,0.09986740611327197
1997-06-12,0.0394983902591508,0.0388549699599668,0.0391959266929924,0.039480370165630795,0.0113661061126941,0.0769534675016017,0.010548058251481555,0.013593838102252391,0.5716868624175305,0.010083024853473154,0.09986176625979055
1997-06-13,0.0402456602708411,0.0416163221953426,0.0402456602708411,0.041011165715556595,0.0118180183047838,0.1545331020887289,0.010656204544675486,0.01363586202080182,0.737797515154186,0.010193997182433214,0.0998093178513153
1997-06-16,0.0414555208733736,0.0413669124785441,0.0402812412372601,0.04012116962993639,0.0115552820712851,0.0934596247539787,0.010712955056756946,0.013679128515195246,0.7090980607023684,0.01019590462937758,0.09980842816872482
1997-06-17,0.0412598065443715,0.042881203437644,0.0409929239446321,0.042132566363271194,0.0121490721556014,0.1117306884032985,0.010825920275540548,0.013735160289739652,0.7612797741697727,0.010349157392893393,0.09972242420052949
1997-06-18,0.044658093056548,0.0458385308763086,0.0438040738077015,0.04587056640874689,0.013252582273849,0.3234334198771311,0.011063093488306981,0.013796501538806608,0.8084352313532647,0.010827209246339413,0.09942237881379229
1997-06-19,0.0455476932718135,0.0463373566560473,0.0451918519181275,0.046208761370479495,0.0133524210641665,0.2053828740535505,0.011304014846610496,0.013870834006840029,0.7965386331956538,0.011235936595712719,0.09921019126947062
1997-06-20,0.0469710586865577,0.0462126486245772,0.0450139344102341,0.045176365403902595,0.0130476375753254,0.172727971749501,0.011532086013576876,0.01393567704462348,0.7314745159891738,0.011515085977194054,0.09913632631675993
1997-06-23,0.045921325108709,0.0450190282079527,0.044337832669281,0.044179566237204995,0.0127533720153949,0.1150430027571611,0.011767653471617423,0.010444475200519072,0.6838401358533094,0.011685706975589287,0.09919650006220439
1997-06-24,0.0447826327769137,0.0437363333457675,0.0432525181250133,0.04323616861104619,0.012474875195397,0.1752201736531015,0.011958784803534355,0.010498360819239832,0.6612158535835237,0.011772250954257445,0.09932684697475264
1997-06-25,0.0450317248934435,0.0440391902683591,0.0434482324540155,0.04320056547044719,0.0124643572664864,0.0707555195296466,0.012091023232558626,0.010552020323862873,0.6553283042697596,0.011827815123510825,0.09949011035125349
1997-06-26,0.0441243278570693,0.0435938116944136,0.0422561623346924,0.04266656908721899,0.0123067106343273,0.1055867673686507,0.012186855970500734,0.010592123674839637,0.6581672406318725,0.011855685773952615,0.09964707460059485
1997-06-27,0.0428966767713273,0.0419726263237274,0.0414555208733736,0.04131377021812949,0.0119073554730573,0.0863168843909254,0.012195958016300789,0.010623641701392836,0.6539185465064137,0.011859454507755914,0.09975417091769861
1997-06-30,0.041277597027581,0.0419013654980504,0.041277597027581,0.04247076766572349,0.0122489109459189,0.0801397158905821,0.012266627838359946,0.010643975668938878,0.6666929248370436,0.011894820713664416,0.09983937612321431
1997-07-01,0.0450139344102341,0.0463195430361635,0.0448715978687596,0.047134366937418286,0.0136256752265757,0.1763450573908067,0.012417070358984327,0.010698312990008344,0.7134008915797533,0.012142508855799958,0.09984142953722398
1997-07-02,0.0499957133618387,0.0513078008335504,0.0492840306544666,0.051459758565941184,0.0149025844100485,0.3298848811361489,0.012585179504417487,0.010757846728551497,0.758704914359909,0.012663293568179636,0.09970529401943386
1997-07-03,0.0531626982406948,0.0538553705918953,0.0521841392714826,0.05343555849939659,0.0154858647188875,0.5241325064499508,0.012802543701563942,0.010836811029943282,0.7632870677828058,0.013239739422093123,0.09956376704280148
1997-07-04,0.0555290479961315,0.05529840707146,0.0541768508521245,0.054539160747171585,0.0158116596052498,0.4180303979184812,0.013084153871160012,0.010924134716943161,0.8024034125572976,0.013772800497634349,0.0995140955508852
1997-07-07,0.054194641335334,0.0540157122092748,0.0523086789918483,0.05211836277090608,0.0150970111796615,0.3856096154539286,0.013322933669358345,0.0109937224698516,0.7068808082281759,0.014002915218429014,0.09973310918192224
1997-07-08,0.0521307614839549,0.0512543536277573,0.0499423355743109,0.050356162658885886,0.0145767813702529,0.29703187850639,0.013537084695641004,0.011057322931791062,0.6025171197622918,0.014088450610272946,0.10003099598560744
1997-07-09,0.0534651681447524,0.0546392396743418,0.0525399806251687,0.05480615576842589,0.0158904788446128,0.3116110485499023,0.013886152347138456,0.01113809439314216,0.6644953987306851,0.014430233681457849,0.10014523540554439
1997-07-10,0.0560450163745014,0.0551558854201061,0.0535719173819086,0.05373815666124988,0.015575201887161,0.2467168427075356,0.014219159959259018,0.011212088040593487,0.6636136998650068,0.014651189217338371,0.10033035712642964
1997-07-11,0.0531093267910664,0.0524836012841493,0.0523976440836943,0.05233196259234128,0.0151600698325252,0.1594454668683552,0.01455056015524167,0.01128619456981143,0.6536242103904489,0.014787496709904525,0.1005163675020918
1997-07-14,0.0521307614839549,0.051343428073318,0.0482342970766179,0.04877196556842139,0.0141091085916639,0.1887021648840028,0.0147400849017267,0.011356460314448539,0.5962605826600723,0.014744896329490463,0.10080485314770266
1997-07-15,0.0503871356819437,0.0503635901337245,0.0494797449834687,0.05012476443751099,0.0145084719063672,0.1640932363908811,0.01483002793402653,0.011436441252868839,0.6147378488748306,0.01476377003641128,0.10101330923674785
1997-07-16,0.0525043933208505,0.0517888066472636,0.0499957133618387,0.04992896301601549,0.0144506722179588,0.1386364874112382,0.01478398522247101,0.011502075339429827,0.6214897199675817,0.0148119748190404,0.10108065012279129
1997-07-17,0.0497999990328365,0.0499182115597789,0.0493729894084133,0.05033836425894619,0.0145715305592309,0.1106847675910679,0.014690829019307386,0.011570646455309747,0.6549248573391534,0.01486564601583525,0.10114456477913088
1997-07-18,0.0507607738567385,0.0495262801916265,0.0507607738567385,0.05033836425894619,0.0145715305592309,0.0,0.01456447946521937,0.011641815955208759,0.6407778092134219,0.014906772655435312,0.10125034785525741
1997-07-21,0.0483944241013019,0.047869461235031,0.0473269000402437,0.047953163082560084,0.0138673837556866,0.1130148855715814,0.014439199860477937,0.011706094233594649,0.5184761829332917,0.014886850992525527,0.10137752403650943
1997-07-22,0.0487324749717784,0.0500072860053397,0.0486079289135135,0.049839964675597384,0.0144244018559823,0.1415941585013231,0.014423674795774355,0.011783928840909062,0.4689150689814084,0.014856663758460543,0.1015954204477933
1997-07-23,0.0519528376381623,0.0526617565214126,0.0514724565641106,0.05306176039706489,0.0153755161530927,0.2955620474508987,0.014371208234609283,0.011878256631188674,0.49543603815181486,0.01488946702830685,0.10184313617366286
1997-07-24,0.0534117903572247,0.0529646134440042,0.0519884249424805,0.05231415785168199,0.0151548108680699,0.2416493194583044,0.014328377032505536,0.01196908245746955,0.4578915908969506,0.014826420239284748,0.10218035742746377
1997-07-25,0.0523086789918483,0.0516997322017028,0.0512411549307902,0.051691163128035685,0.0149708938739342,0.2146728690024184,0.014309102991558848,0.012049854094102894,0.4935758193943184,0.014579192138219583,0.10272199353091191
1997-07-28,0.052486602837641,0.051753179407496,0.0514546597430018,0.05153095850641959,0.0149235958075698,0.1298119616488546,0.01439208636886983,0.012122491933379123,0.5304098168110529,0.014261832267440207,0.10329610615939747
1997-07-29,0.0515969962844762,0.051414688898995,0.0506006404941553,0.05217175797072519,0.0151127717661608,0.1763630679254917,0.014453654975834953,0.012201117238906574,0.4278613753428864,0.014197901864493927,0.10350310558168842
1997-07-30,0.0526645203455344,0.0533565448121566,0.0525221838040599,0.053506758439874985,0.0155068842698421,0.2565789778046216,0.014561266294355599,0.01228900586058627,0.4963961485580243,0.014256306134582697,0.10350307703895513
1997-07-31,0.0548885335594966,0.0541047866548355,0.0537320444065925,0.05462815908758969,0.0158379299672264,0.2150261277977327,0.01469029238322209,0.012386044741369343,0.568349537353981,0.014316926147151255,0.10347654170910073
1997-08-01,0.0547284001969134,0.0535347000494199,0.0535719173819086,0.05380935660172829,0.0155962132846823,0.1404263282407657,0.014794691361584946,0.012486472529102304,0.6729210141158425,0.014278546553123543,0.10349405956495795
1997-08-04,0.0544081461475456,0.0551558854201061,0.0538210094984384,0.05468156062812839,0.015853698707159,0.2312385957327042,0.014997065468701104,0.012604523369160093,0.6618259480460613,0.014379883693740984,0.10346589840313501
1997-08-05,0.0551554098213367,0.0547283204660443,0.0541234730645968,0.05462815908758969,0.0158379299672264,0.1718635283079233,0.015141081647597893,0.01272517224267248,0.6684265121248524,0.014477304955397959,0.10349023587768047
1997-08-06,0.0569346165897669,0.0571333685730353,0.0555824194457599,0.057404956766247184,0.0166576924544541,0.0598696275604052,0.015271715152602307,0.012864122160238368,0.7164141289007561,0.01465566412679382,0.10338628377364384
1997-08-07,0.0554934606918132,0.0551380654540805,0.0536964634401735,0.05395175648268508,0.0156382442331581,0.1480497762768964,0.015320969373609584,0.012976976232257981,0.5933090956301083,0.014663339508076193,0.10338470278174641
1997-08-08,0.0538210094984384,0.052982427063888,0.0523086789918483,0.05217175797072519,0.0151127717661608,0.1477394640044344,0.015335424488966593,0.013070626030808925,0.6117325150055538,0.01466083981216141,0.1033826392960781
1997-08-11,0.0523086789918483,0.0513256144534342,0.0514546597430018,0.051904762949470884,0.0150339525267978,0.0810498747919389,0.015346668094871833,0.013157384958411242,0.5609905756565302,0.014628183547015138,0.1035042919969806
1997-08-12,0.0529491934284832,0.052786458206741,0.0501736308697321,0.050373961058825585,0.0145820321812749,0.1814070380994365,0.015292594117568854,0.013233524761686216,0.4193502028458363,0.014624795025638525,0.10351475689033598
1997-08-13,0.0505472690445269,0.0499360251796627,0.049906754607892,0.050017961356433584,0.0144769425799354,0.0851712196260258,0.015187659333826691,0.013309890503776668,0.429752074355117,0.014623231084002652,0.1035188469982159
1997-08-14,0.0505116817402086,0.0492768641286863,0.0494085767127315,0.04927036515177018,0.0142562454483458,0.0939223234479536,0.015026510674088396,0.013380156248413775,0.4263874572807872,0.01464363746459632,0.10346812731635524
1997-08-15,0.0496932497956803,0.0484573678064722,0.0496932497956803,0.04927036515177018,0.0142562454483458,0.0,0.01488998912485374,0.013454262777631716,0.43072403170934165,0.014662351968620795,0.10341909474154234
1997-08-18,0.0491950719005199,0.0481188772979712,0.0480385827476158,0.048326961184891784,0.0139777404749146,0.0580451532411363,0.014698858623642818,0.013530289874422324,0.3824639851844191,0.01464786091402678,0.1034441754023194
1997-08-19,0.0488392305468338,0.0492056033030093,0.0484122209224106,0.04825576124441339,0.0139567209239601,0.1651502391731494,0.014507193147758616,0.01360247601134985,0.32436704292254254,0.014688893591866516,0.10335820756422244
1997-08-20,0.0484833891931478,0.0485464422520329,0.0483944241013019,0.04914576367075309,0.014219465310892,0.0739680899308402,0.014258776329086937,0.013668110097910836,0.31353959755689226,0.014678619956467503,0.1032570920100706
1997-08-21,0.049906754607892,0.0488492991746246,0.0461170394377112,0.04597736314910459,0.0132841116002808,0.1848689683823025,0.014018927412248042,0.013709343318247226,0.26997410959580553,0.0147784095406895,0.10297738275878154
1997-08-22,0.0460992489545017,0.0452328106849836,0.0449427661394969,0.04469576422049349,0.0129057596830988,0.0916074439540332,0.013794067754733423,0.013732727547443308,0.2129417309796037,0.014906187586158505,0.10265103439322731
1997-08-25,0.044302251702862,0.0434156628032921,0.0418113622270597,0.04318276707050749,0.0124591064554644,0.1003100618236725,0.013531731626084044,0.013752157935009694,0.19639122915947319,0.015057249017922488,0.1022629991390089
1997-08-26,0.0435905689954899,0.0434156628032921,0.0432347276418039,0.04343196369182209,0.0125326748838054,0.1386018539214968,0.013322934500064354,0.01376040461413342,0.07050458626294906,0.015126300405242057,0.10194560647867092
1997-08-27,0.0455476932718135,0.0451437362394228,0.044693674022967,0.04448216439905829,0.0128427091836684,0.1030405385277428,0.01315643194006309,0.013751593175612128,0.15901294054741813,0.015077710926668167,0.10173742394919283
1997-08-28,0.0445157565150736,0.0435225508687366,0.042950054558855,0.042719964287038094,0.0123224793742598,0.0835490037046042,0.0129594117332099,0.013729451522260034,0.159217117165322,0.01499289906130884,0.10148335990675134
1997-08-29,0.0427721307130624,0.0415272477497818,0.0401389046957856,0.040227966370294195,0.0115868113977169,0.1140358703956448,0.012687438584087175,0.013698046728037948,0.13715273002556547,0.014983722785622097,0.10110629208736327
1997-09-01,0.0411886382736343,0.0407433786673353,0.0405303333537899,0.04108236565603499,0.0118390378557383,0.0520688586701769,0.012469538581561412,0.013678390401656082,0.19906098767493352,0.0148320617727755,0.10087080074417423
1997-09-02,0.0414555208733736,0.0416163221953426,0.0404769555662622,0.04179436506081889,0.0120492333652839,0.0900046214801775,0.012275195740192712,0.013669239967270456,0.24006793608973004,0.01460740674005117,0.10072986436135478
1997-09-03,0.0430568037960112,0.0419904462897529,0.0418113622270597,0.04181216980147819,0.0120544923297391,0.0776031845512484,0.012054619202888467,0.013660428704031412,0.2529373716134708,0.014106900385878312,0.10078554204590338
1997-09-04,0.0421672035807457,0.0412778380329834,0.0406192921077366,0.04108236565603499,0.0118390378557383,0.0679405373595003,0.011907389022421862,0.013650374689666126,0.24120574731202762,0.013805735183673454,0.10071988775778357
1997-09-05,0.0419536987685341,0.0414025397183117,0.0415444796273203,0.041918966541835995,0.0120860135027377,0.0762427949500003,0.011823869839731582,0.01365421547424696,0.2966938993240317,0.013552518980863468,0.10068082813204669
1997-09-08,0.0419892797349531,0.0411887572412809,0.0413843526026364,0.04188336974195659,0.0120754955738272,0.0429312485872393,0.01178478595245891,0.01365048739615049,0.2973707643383589,0.01326938078770244,0.10067818548262245
1997-09-09,0.0428788862881178,0.0430771722947911,0.0428077180173806,0.043164968670567794,0.0124538556444424,0.1440711203627481,0.011776755517417458,0.013625295656430609,0.31472731344917576,0.01303928237552824,0.10070263194336797
1997-09-10,0.0431991403374856,0.0421685951808744,0.0423984988761668,0.04218596790380989,0.0121648327421007,0.0683492075605853,0.011707690619378177,0.013566439559051634,0.36467625859154096,0.012801169429584475,0.10071735239155807
